trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,population_weight,transit_weight,commercial_weight,welfare_policy_weight,candidate_profile_weight,diversity_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_Raw Recall@50,train_Raw Recall@100,train_District Match@10,train_Place Type Match@10,train_Time Context Match@10,train_Campaign Context Match@10,train_Mean Composite Similarity@10,train_Exact Place Hit@10,train_objective,validation_P@1,validation_R@1,validation_NDCG@1,validation_P@3,validation_R@3,validation_NDCG@3,validation_P@5,validation_R@5,validation_NDCG@5,validation_P@10,validation_R@10,validation_NDCG@10,validation_Raw Recall@50,validation_Raw Recall@100,validation_District Match@10,validation_Place Type Match@10,validation_Time Context Match@10,validation_Campaign Context Match@10,validation_Mean Composite Similarity@10,validation_Exact Place Hit@10,validation_objective
11,1.0,0.2,0.25,0.25,0.2,0.25,0.0,0.08,0.08,0.16,0.1,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.910436137071651,0.6523364485981309,0.6952233489096573,0.7210282461059191,0.04672897196261682,0.4592850268396812,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
12,1.0,0.65,0.1,0.25,0.2,0.05,0.2,0.08,0.08,0.08,0.0,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45887228602971236,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
13,1.0,0.2,0.25,0.15,0.1,0.05,0.2,0.08,0.16,0.0,0.1,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9098130841121496,0.6517133956386293,0.6947560591900311,0.7205509906542057,0.04672897196261682,0.45909611780541326,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
14,1.0,0.65,0.1,0.05,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9082554517133957,0.6495327102803738,0.6935878348909658,0.7196366604361372,0.04672897196261682,0.45939927561895344,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
15,1.0,0.65,0.1,0.25,0.2,0.25,0.1,0.0,0.0,0.0,0.1,0.05,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9082554517133957,0.6495327102803738,0.6935878348909658,0.7196366604361372,0.04672897196261682,0.45939927561895344,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
16,1.0,0.65,0.4,0.25,0.2,0.25,0.2,0.08,0.08,0.0,0.1,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45887228602971236,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
17,1.0,0.5,0.25,0.05,0.35,0.15,0.0,0.0,0.16,0.16,0.2,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45962310739465445,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
18,1.0,0.2,0.25,0.05,0.2,0.15,0.0,0.16,0.08,0.0,0.0,0.1,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.047619047619047616,0.14285714285714285,0.10252487784256796,0.036734693877551024,0.1836734693877551,0.11831478834193701,0.028571428571428574,0.2857142857142857,0.15270491964344265,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45623606998379423,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
19,1.0,0.5,0.25,0.25,0.2,0.25,0.1,0.0,0.0,0.0,0.1,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9095015576323987,0.6498442367601246,0.6945224143302181,0.7202451993769471,0.04672897196261682,0.4596611703230033,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
20,1.0,0.35,0.4,0.15,0.35,0.15,0.2,0.0,0.08,0.08,0.1,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9123052959501559,0.6476635514018692,0.6966252180685358,0.7209035420560748,0.04672897196261682,0.4599641784226918,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
21,1.0,0.2,0.1,0.15,0.1,0.25,0.1,0.0,0.16,0.08,0.2,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.910436137071651,0.6523364485981309,0.6952233489096573,0.7210282461059191,0.04672897196261682,0.4600358482046233,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
22,1.0,0.2,0.1,0.15,0.1,0.15,0.2,0.0,0.08,0.0,0.2,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9082554517133957,0.6495327102803738,0.6935878348909658,0.7196366604361372,0.04672897196261682,0.45939927561895344,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
23,1.0,0.2,0.25,0.05,0.35,0.05,0.2,0.0,0.0,0.16,0.0,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9107476635514019,0.643613707165109,0.6954569937694703,0.7195063239875391,0.04672897196261682,0.45932647935727133,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
24,1.0,0.2,0.4,0.25,0.35,0.05,0.1,0.16,0.08,0.16,0.0,0.1,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.047619047619047616,0.14285714285714285,0.10252487784256796,0.036734693877551024,0.1836734693877551,0.11831478834193701,0.028571428571428574,0.2857142857142857,0.15270491964344265,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9098130841121496,0.6517133956386293,0.6947560591900311,0.7205509906542057,0.04672897196261682,0.45645990175949513,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
25,1.0,0.35,0.1,0.05,0.1,0.25,0.1,0.16,0.16,0.16,0.2,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.047619047619047616,0.14285714285714285,0.10252487784256796,0.036734693877551024,0.1836734693877551,0.11831478834193701,0.028571428571428574,0.2857142857142857,0.15270491964344265,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9098130841121496,0.6517133956386293,0.6947560591900311,0.7205509906542057,0.04672897196261682,0.45645990175949513,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
26,1.0,0.5,0.1,0.25,0.1,0.15,0.2,0.0,0.08,0.08,0.1,0.05,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.04489795918367347,0.22448979591836735,0.1425311069488039,0.028571428571428574,0.2857142857142857,0.1623821693887576,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45962310739465445,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
27,1.0,0.5,0.4,0.05,0.1,0.05,0.1,0.08,0.08,0.0,0.0,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9110591900311527,0.6487538940809969,0.6956906386292835,0.7204858224299067,0.04672897196261682,0.4590597196745721,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
28,1.0,0.2,0.1,0.15,0.1,0.05,0.1,0.08,0.16,0.08,0.2,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45887228602971236,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
29,1.0,0.5,0.25,0.15,0.2,0.05,0.2,0.08,0.08,0.0,0.1,0.05,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45887228602971236,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
30,1.0,0.2,0.4,0.15,0.35,0.25,0.1,0.08,0.08,0.08,0.1,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9090342679127726,0.6506230529595015,0.6941719470404984,0.7200938255451714,0.04672897196261682,0.45887228602971236,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
31,1.0,0.65,0.1,0.15,0.2,0.25,0.1,0.08,0.0,0.16,0.1,0.1,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.11005692368804841,0.036734693877551024,0.1836734693877551,0.12584683418741746,0.028571428571428574,0.2857142857142857,0.1602369654889231,0.2714285714285714,0.2714285714285714,0.7819314641744548,0.9082554517133957,0.6495327102803738,0.6935878348909658,0.7196366604361372,0.04672897196261682,0.45864845425401135,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.023809523809523808,0.0380952380952381,0.19047619047619047,0.08324790111339657,0.023809523809523808,0.23809523809523808,0.10021014811854047,0.2714285714285714,0.2714285714285714,0.589041095890411,0.9424657534246575,0.6308219178082192,0.7135559863013698,0.6774070547945206,0.0410958904109589,0.4028657912413587
