query_id,rank,recommended_place_name,recommended_district,recommended_place_type,baseline_score,raw_rank,district_bonus,place_type_bonus,time_bonus,context_bonus,target_bonus,rank_bonus,final_variant_score,score
2026-03-11_15:10_영등포구,3,영등포시장기계공구상가,영등포구,market,0.4939,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.527318,1.527318
2026-03-11_15:10_영등포구,4,영등포청과시장,영등포구,market,0.478,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.510398,1.510398
2026-03-11_15:10_영등포구,5,대림중앙시장,영등포구,market,0.4696,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.499957,1.499957
2026-03-11_15:10_영등포구,6,우리시장,영등포구,market,0.4695,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.498837,1.498837
2026-03-11_15:10_영등포구,7,선유로운골목형상점가,영등포구,market,0.4686,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.496916,1.496916
2026-03-11_15:10_영등포구,8,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-11_15:10_영등포구,9,화곡본동시장,강서구,market,0.4685,11,0.45,1.0,0.8,0.35,0.75,0.795918,1.220796,1.220796
2026-03-11_15:10_영등포구,10,망원동월드컵시장,마포구,market,0.4684,14,0.45,1.0,0.8,0.35,0.75,0.734694,1.217635,1.217635
2026-03-11_16:20_영등포구,1,영등포유통상가,영등포구,market,0.5381,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.572539,1.572539
2026-03-11_16:20_영등포구,2,영등포전통시장,영등포구,market,0.4708,7,1.0,1.0,0.8,0.53,0.75,0.877551,1.538178,1.538178
2026-03-11_16:20_영등포구,3,영등포시장기계공구상가,영등포구,market,0.4939,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.527318,1.527318
2026-03-11_16:20_영등포구,4,영등포청과시장,영등포구,market,0.478,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.510398,1.510398
2026-03-11_16:20_영등포구,5,대림중앙시장,영등포구,market,0.4696,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.499957,1.499957
2026-03-11_16:20_영등포구,6,우리시장,영등포구,market,0.4695,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.498837,1.498837
2026-03-11_16:20_영등포구,7,선유로운골목형상점가,영등포구,market,0.4686,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.496916,1.496916
2026-03-11_16:20_영등포구,8,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-11_16:20_영등포구,9,화곡본동시장,강서구,market,0.4685,11,0.45,1.0,0.8,0.35,0.75,0.795918,1.220796,1.220796
2026-03-11_16:20_영등포구,10,망원동월드컵시장,마포구,market,0.4684,14,0.45,1.0,0.8,0.35,0.75,0.734694,1.217635,1.217635
2026-03-12_16:00_강서구,1,방신전통시장,강서구,market,0.4709,9,1.0,1.0,0.8,0.53,0.75,0.836735,1.536237,1.536237
2026-03-12_16:00_강서구,2,공항동 먹자골목 골목형상점가,강서구,market,0.494,1,1.0,1.0,0.8,0.35,0.75,1.0,1.5315,1.5315
2026-03-12_16:00_강서구,3,강서구청먹자골목 골목형상점가,강서구,market,0.4867,2,1.0,1.0,0.8,0.35,0.75,0.979592,1.52318,1.52318
2026-03-12_16:00_강서구,4,까치산시장,강서구,market,0.4792,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.514659,1.514659
2026-03-12_16:00_강서구,5,가양역사거리 골목형상점가,강서구,market,0.4788,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.513239,1.513239
2026-03-12_16:00_강서구,6,남부골목시장,강서구,market,0.4786,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.512018,1.512018
2026-03-12_16:00_강서구,7,송화벽화시장,강서구,market,0.4759,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.508298,1.508298
2026-03-12_16:00_강서구,8,송정역 카페거리 골목형상점가,강서구,market,0.4716,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.502978,1.502978
2026-03-12_16:00_강서구,9,공항대로 골목형상점가,강서구,market,0.471,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.501357,1.501357
2026-03-12_16:00_강서구,10,화곡중앙시장,강서구,market,0.4701,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.498416,1.498416
2026-03-12_17:25_강서구,1,공항동 먹자골목 골목형상점가,강서구,market,0.494,1,1.0,1.0,0.8,0.35,0.75,1.0,1.5315,1.5315
2026-03-12_17:25_강서구,2,강서구청먹자골목 골목형상점가,강서구,market,0.4867,2,1.0,1.0,0.8,0.35,0.75,0.979592,1.52318,1.52318
2026-03-12_17:25_강서구,3,까치산시장,강서구,market,0.4792,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.514659,1.514659
2026-03-12_17:25_강서구,4,가양역사거리 골목형상점가,강서구,market,0.4788,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.513239,1.513239
2026-03-12_17:25_강서구,5,남부골목시장,강서구,market,0.4786,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.512018,1.512018
2026-03-12_17:25_강서구,6,송화벽화시장,강서구,market,0.4759,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.508298,1.508298
2026-03-12_17:25_강서구,7,송정역 카페거리 골목형상점가,강서구,market,0.4716,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.502978,1.502978
2026-03-12_17:25_강서구,8,공항대로 골목형상점가,강서구,market,0.471,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.501357,1.501357
2026-03-12_17:25_강서구,9,방신전통시장,강서구,market,0.4709,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.500237,1.500237
2026-03-12_17:25_강서구,10,화곡중앙시장,강서구,market,0.4701,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.498416,1.498416
2026-03-13_14:10_노원구,1,공릉동도깨비시장,노원구,market,0.4746,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.503937,1.503937
2026-03-13_14:10_노원구,2,상계중앙시장,노원구,market,0.4739,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.502216,1.502216
2026-03-13_14:10_노원구,3,장안 마실 골목형상점가,동대문구,market,0.6299,3,0.25,1.0,0.8,0.35,0.75,0.959184,1.290359,1.290359
2026-03-13_14:10_노원구,4,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-13_14:10_노원구,5,상봉먹자 골목형상점가,중랑구,market,0.4738,15,0.45,1.0,0.8,0.35,0.75,0.714286,1.222014,1.222014
2026-03-13_14:10_노원구,6,방학동도깨비시장,도봉구,market,0.4733,21,0.45,1.0,0.8,0.35,0.75,0.591837,1.215392,1.215392
2026-03-13_14:10_노원구,7,사가정시장,중랑구,market,0.4731,24,0.45,1.0,0.8,0.35,0.75,0.530612,1.212131,1.212131
2026-03-13_14:10_노원구,8,면목시장(골목형),중랑구,market,0.4729,27,0.45,1.0,0.8,0.35,0.75,0.469388,1.208869,1.208869
2026-03-13_14:10_노원구,9,서울약령시장,동대문구,market,0.5526,8,0.25,1.0,0.8,0.35,0.75,0.857143,1.207957,1.207957
2026-03-13_14:10_노원구,10,쌍문시장,도봉구,market,0.4726,30,0.45,1.0,0.8,0.35,0.75,0.408163,1.205508,1.205508
2026-03-13_14:50_노원구,1,공릉노인복지관,노원구,senior_friendly,0.9591,10,1.0,1.0,0.55,0.53,1.0,0.816327,2.010916,2.010916
2026-03-13_14:50_노원구,2,구립신내노인종합복지관,중랑구,senior_friendly,0.9384,15,0.45,1.0,0.55,0.53,1.0,0.714286,1.710114,1.710114
2026-03-13_14:50_노원구,3,강북노인종합복지관,강북구,senior_friendly,0.9351,20,0.45,1.0,0.55,0.53,1.0,0.612245,1.701712,1.701712
2026-03-13_14:50_노원구,4,도봉노인종합복지관,도봉구,senior_friendly,0.9351,23,0.45,1.0,0.55,0.53,1.0,0.55102,1.698651,1.698651
2026-03-13_14:50_노원구,5,구립 자양노인복지관,광진구,senior_friendly,0.964,4,0.25,1.0,0.55,0.53,1.0,0.938776,1.646939,1.646939
2026-03-13_14:50_노원구,6,서울시립동대문노인종합복지관,동대문구,senior_friendly,0.9434,11,0.25,1.0,0.55,0.53,1.0,0.795918,1.619196,1.619196
2026-03-13_14:50_노원구,7,시립성북노인종합복지관,성북구,senior_friendly,0.9384,17,0.25,1.0,0.55,0.53,1.0,0.673469,1.608073,1.608073
2026-03-13_14:50_노원구,8,성수1가2동노인복지관 대현분소,성동구,senior_friendly,0.9739,1,0.0,1.0,0.55,0.53,1.0,1.0,1.5349,1.5349
2026-03-13_14:50_노원구,9,강남구립 도곡1노인복지관,강남구,senior_friendly,0.9689,2,0.0,1.0,0.55,0.53,1.0,0.979592,1.52888,1.52888
2026-03-13_14:50_노원구,10,강동구립 해공노인복지관,강동구,senior_friendly,0.9673,3,0.0,1.0,0.55,0.53,1.0,0.959184,1.526259,1.526259
2026-03-13_15:30_노원구,1,공릉동도깨비시장,노원구,market,0.4746,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.503937,1.503937
2026-03-13_15:30_노원구,2,상계중앙시장,노원구,market,0.4739,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.502216,1.502216
2026-03-13_15:30_노원구,3,장안 마실 골목형상점가,동대문구,market,0.6299,3,0.25,1.0,0.8,0.35,0.75,0.959184,1.290359,1.290359
2026-03-13_15:30_노원구,4,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-13_15:30_노원구,5,상봉먹자 골목형상점가,중랑구,market,0.4738,15,0.45,1.0,0.8,0.35,0.75,0.714286,1.222014,1.222014
2026-03-13_15:30_노원구,6,방학동도깨비시장,도봉구,market,0.4733,21,0.45,1.0,0.8,0.35,0.75,0.591837,1.215392,1.215392
2026-03-13_15:30_노원구,7,사가정시장,중랑구,market,0.4731,24,0.45,1.0,0.8,0.35,0.75,0.530612,1.212131,1.212131
2026-03-13_15:30_노원구,8,면목시장(골목형),중랑구,market,0.4729,27,0.45,1.0,0.8,0.35,0.75,0.469388,1.208869,1.208869
2026-03-13_15:30_노원구,9,서울약령시장,동대문구,market,0.5526,8,0.25,1.0,0.8,0.35,0.75,0.857143,1.207957,1.207957
2026-03-13_15:30_노원구,10,쌍문시장,도봉구,market,0.4726,30,0.45,1.0,0.8,0.35,0.75,0.408163,1.205508,1.205508
2026-03-16_13:00_구로구,1,오류버들시장 골목형상점가,구로구,market,0.4915,4,1.0,1.0,0.85,0.35,0.75,0.938776,1.530939,1.530939
2026-03-16_13:00_구로구,2,남구로시장,구로구,market,0.4811,5,1.0,1.0,0.85,0.35,0.75,0.918367,1.519518,1.519518
2026-03-16_13:00_구로구,3,그라운드고척 골목형상점가,구로구,market,0.4792,6,1.0,1.0,0.85,0.35,0.75,0.897959,1.516598,1.516598
2026-03-16_13:00_구로구,4,구로시장,구로구,market,0.4737,7,1.0,1.0,0.85,0.35,0.75,0.877551,1.510078,1.510078
2026-03-16_13:00_구로구,5,가리봉시장,구로구,market,0.4705,8,1.0,1.0,0.85,0.35,0.75,0.857143,1.505857,1.505857
2026-03-16_13:00_구로구,6,고척근린시장,구로구,market,0.4696,9,1.0,1.0,0.85,0.35,0.75,0.836735,1.503937,1.503937
2026-03-16_13:00_구로구,7,개봉중앙 골목형상점가,구로구,market,0.4681,10,1.0,1.0,0.85,0.35,0.75,0.816327,1.501416,1.501416
2026-03-16_13:00_구로구,8,남대문시장,중구,market,0.7056,1,0.0,1.0,0.85,0.35,0.75,1.0,1.2481,1.2481
2026-03-16_13:00_구로구,9,동대문종합시장,종로구,market,0.6301,2,0.0,1.0,0.85,0.35,0.75,0.979592,1.17158,1.17158
2026-03-16_13:00_구로구,10,장안 마실 골목형상점가,동대문구,market,0.6299,3,0.0,1.0,0.85,0.35,0.75,0.959184,1.170359,1.170359
2026-03-16_14:00_구로구,1,구로노인종합복지관,구로구,senior_friendly,0.9351,10,1.0,1.0,0.55,0.53,1.0,0.816327,1.986916,1.986916
2026-03-16_14:00_구로구,2,관악노인종합복지관,관악구,senior_friendly,0.9351,12,0.45,1.0,0.55,0.53,1.0,0.77551,1.709876,1.709876
2026-03-16_14:00_구로구,3,성수1가2동노인복지관 대현분소,성동구,senior_friendly,0.9739,1,0.0,1.0,0.55,0.53,1.0,1.0,1.5349,1.5349
2026-03-16_14:00_구로구,4,강남구립 도곡1노인복지관,강남구,senior_friendly,0.9689,2,0.0,1.0,0.55,0.53,1.0,0.979592,1.52888,1.52888
2026-03-16_14:00_구로구,5,강동구립 해공노인복지관,강동구,senior_friendly,0.9673,3,0.0,1.0,0.55,0.53,1.0,0.959184,1.526259,1.526259
2026-03-16_14:00_구로구,6,구립 자양노인복지관,광진구,senior_friendly,0.964,4,0.0,1.0,0.55,0.53,1.0,0.938776,1.521939,1.521939
2026-03-16_14:00_구로구,7,구립갈현노인복지관,은평구,senior_friendly,0.9624,5,0.0,1.0,0.55,0.53,1.0,0.918367,1.519318,1.519318
2026-03-16_14:00_구로구,8,용강 노인복지관,마포구,senior_friendly,0.9607,6,0.0,1.0,0.55,0.53,1.0,0.897959,1.516598,1.516598
2026-03-16_14:00_구로구,9,북가좌노인복지관,서대문구,senior_friendly,0.9607,7,0.0,1.0,0.55,0.53,1.0,0.877551,1.515578,1.515578
2026-03-16_14:00_구로구,10,청파노인복지관,용산구,senior_friendly,0.9591,8,0.0,1.0,0.55,0.53,1.0,0.857143,1.512957,1.512957
2026-03-17_14:00_마포구,1,아현시장,마포구,market,0.4776,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.509998,1.509998
2026-03-17_14:00_마포구,2,연남동골목형상점가,마포구,market,0.4764,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.507778,1.507778
2026-03-17_14:00_마포구,3,망원시장,마포구,market,0.4721,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.502457,1.502457
2026-03-17_14:00_마포구,4,홍대레드로드골목형상점가,마포구,market,0.4699,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.499237,1.499237
2026-03-17_14:00_마포구,5,망원동월드컵시장,마포구,market,0.4684,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.496716,1.496716
2026-03-17_14:00_마포구,6,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-17_14:00_마포구,7,남이동길골목형상점가,서대문구,market,0.4684,12,0.45,1.0,0.8,0.35,0.75,0.77551,1.219676,1.219676
2026-03-17_14:00_마포구,8,영천시장,서대문구,market,0.4684,14,0.45,1.0,0.8,0.35,0.75,0.734694,1.217635,1.217635
2026-03-17_14:00_마포구,9,대림골목시장,은평구,market,0.4683,16,0.45,1.0,0.8,0.35,0.75,0.693878,1.215494,1.215494
2026-03-17_14:00_마포구,10,강서행복한길골목형상점가,강서구,market,0.4681,21,0.45,1.0,0.8,0.35,0.75,0.591837,1.210192,1.210192
2026-03-19_10:00_송파구,1,잠실(송파구청),송파구,subway,0.8013,2,1.0,1.0,0.3,0.35,0.7,0.979592,1.78528,1.78528
2026-03-19_10:00_송파구,2,신림,관악구,subway,0.9468,1,0.0,1.0,0.3,0.35,0.7,1.0,1.4318,1.4318
2026-03-19_10:00_송파구,3,서울역,중구,subway,0.7902,3,0.0,1.0,0.3,0.35,0.7,0.959184,1.273159,1.273159
2026-03-19_10:00_송파구,4,구의(광진구청),광진구,subway,0.5673,16,0.45,1.0,0.3,0.35,0.7,0.693878,1.261994,1.261994
2026-03-19_10:00_송파구,5,구로디지털단지,구로구,subway,0.776,4,0.0,1.0,0.3,0.35,0.7,0.938776,1.257939,1.257939
2026-03-19_10:00_송파구,6,강남,강남구,subway,0.554,20,0.45,1.0,0.3,0.35,0.7,0.612245,1.244612,1.244612
2026-03-19_10:00_송파구,7,서울대입구(관악구청),관악구,subway,0.7382,5,0.0,1.0,0.3,0.35,0.7,0.918367,1.219118,1.219118
2026-03-19_10:00_송파구,8,건대입구,광진구,subway,0.5155,31,0.45,1.0,0.3,0.35,0.7,0.387755,1.194888,1.194888
2026-03-19_10:00_송파구,9,신도림,구로구,subway,0.7139,6,0.0,1.0,0.3,0.35,0.7,0.897959,1.193798,1.193798
2026-03-19_10:00_송파구,10,연신내,은평구,subway,0.667,7,0.0,1.0,0.3,0.35,0.7,0.877551,1.145878,1.145878
2026-03-24_17:00_광화문,1,서울역,중구,subway,0.9642,1,0.45,1.0,1.0,0.35,0.7,1.0,1.7442,1.7442
2026-03-24_17:00_광화문,2,종각,종로구,subway,0.5903,18,1.0,1.0,1.0,0.35,0.7,0.653061,1.627953,1.627953
2026-03-24_17:00_광화문,3,혜화,종로구,subway,0.5759,22,1.0,1.0,1.0,0.35,0.7,0.571429,1.609471,1.609471
2026-03-24_17:00_광화문,4,잠실(송파구청),송파구,subway,0.9611,2,0.0,1.0,1.0,0.35,0.7,0.979592,1.51508,1.51508
2026-03-24_17:00_광화문,5,강남,강남구,subway,0.9318,3,0.0,1.0,1.0,0.35,0.7,0.959184,1.484759,1.484759
2026-03-24_17:00_광화문,6,을지로입구,중구,subway,0.6806,12,0.45,1.0,1.0,0.35,0.7,0.77551,1.449376,1.449376
2026-03-24_17:00_광화문,7,홍대입구,마포구,subway,0.8656,4,0.0,1.0,1.0,0.35,0.7,0.938776,1.417539,1.417539
2026-03-24_17:00_광화문,8,성수,성동구,subway,0.7287,7,0.25,1.0,1.0,0.35,0.7,0.877551,1.402578,1.402578
2026-03-24_17:00_광화문,9,용산,용산구,subway,0.7194,9,0.25,1.0,1.0,0.35,0.7,0.836735,1.391237,1.391237
2026-03-24_17:00_광화문,10,고속터미널,서초구,subway,0.8161,5,0.0,1.0,1.0,0.35,0.7,0.918367,1.367018,1.367018
2026-03-24_17:40_종로구,1,동대문종합시장,종로구,market,0.6301,1,1.0,1.0,0.8,0.35,0.75,1.0,1.6676,1.6676
2026-03-24_17:40_종로구,2,광장전통시장,종로구,market,0.5714,2,1.0,1.0,0.8,0.35,0.75,0.979592,1.60788,1.60788
2026-03-24_17:40_종로구,3,광장시장,종로구,market,0.5254,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.560859,1.560859
2026-03-24_17:40_종로구,4,동대문종합시장D동,종로구,market,0.4968,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.531239,1.531239
2026-03-24_17:40_종로구,5,동대문문구?완구거리,종로구,market,0.4736,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.507018,1.507018
2026-03-24_17:40_종로구,6,동묘시장,종로구,market,0.4726,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.504998,1.504998
2026-03-24_17:40_종로구,7,창신골목시장,종로구,market,0.472,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.503378,1.503378
2026-03-24_17:40_종로구,8,세종마을음식문화거리,종로구,market,0.4714,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.501757,1.501757
2026-03-24_17:40_종로구,9,북촌계동길 골목형상점가,종로구,market,0.4713,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.500637,1.500637
2026-03-24_17:40_종로구,10,통인시장,종로구,market,0.4694,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.497716,1.497716
2026-03-25_17:20_광진구,1,신성전통시장,광진구,market,0.477,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.512459,1.512459
2026-03-25_17:20_광진구,2,자양전통시장,광진구,market,0.4758,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.510239,1.510239
2026-03-25_17:20_광진구,3,중곡제일골목시장,광진구,market,0.4754,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.508818,1.508818
2026-03-25_17:20_광진구,4,건리단길골목형상점가,광진구,market,0.4751,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.507498,1.507498
2026-03-25_17:20_광진구,5,자양15번가 골목형상점가,광진구,market,0.475,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.506378,1.506378
2026-03-25_17:20_광진구,6,화양제일골목시장,광진구,market,0.4717,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.502057,1.502057
2026-03-25_17:20_광진구,7,자양한강전통시장,광진구,market,0.4712,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.500537,1.500537
2026-03-25_17:20_광진구,8,영동교골목시장,광진구,market,0.4712,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.499516,1.499516
2026-03-25_17:20_광진구,9,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-25_17:20_광진구,10,금남시장,성동구,market,0.4707,22,0.45,1.0,0.8,0.35,0.75,0.571429,1.211771,1.211771
2026-03-25_18:15_광진구,1,신성전통시장,광진구,market,0.477,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.512459,1.512459
2026-03-25_18:15_광진구,2,자양전통시장,광진구,market,0.4758,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.510239,1.510239
2026-03-25_18:15_광진구,3,중곡제일골목시장,광진구,market,0.4754,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.508818,1.508818
2026-03-25_18:15_광진구,4,건리단길골목형상점가,광진구,market,0.4751,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.507498,1.507498
2026-03-25_18:15_광진구,5,자양15번가 골목형상점가,광진구,market,0.475,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.506378,1.506378
2026-03-25_18:15_광진구,6,화양제일골목시장,광진구,market,0.4717,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.502057,1.502057
2026-03-25_18:15_광진구,7,자양한강전통시장,광진구,market,0.4712,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.500537,1.500537
2026-03-25_18:15_광진구,8,영동교골목시장,광진구,market,0.4712,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.499516,1.499516
2026-03-25_18:15_광진구,9,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-25_18:15_광진구,10,금남시장,성동구,market,0.4707,22,0.45,1.0,0.8,0.35,0.75,0.571429,1.211771,1.211771
2026-03-26_16:00_관악구,1,신림,관악구,subway,0.6921,7,1.0,1.0,0.25,0.35,0.7,0.877551,1.665978,1.665978
2026-03-26_16:00_관악구,2,서울대입구(관악구청),관악구,subway,0.628,8,1.0,1.0,0.25,0.35,0.7,0.857143,1.600857,1.600857
2026-03-26_16:00_관악구,3,고속터미널,서초구,subway,0.8161,5,0.45,1.0,0.25,0.35,0.7,0.918367,1.517018,1.517018
2026-03-26_16:00_관악구,4,서울역,중구,subway,0.9642,1,0.0,1.0,0.25,0.35,0.7,1.0,1.4442,1.4442
2026-03-26_16:00_관악구,5,낙성대(강감찬),관악구,subway,0.4696,9,1.0,1.0,0.25,0.35,0.7,0.836735,1.441437,1.441437
2026-03-26_16:00_관악구,6,잠실(송파구청),송파구,subway,0.9611,2,0.0,1.0,0.25,0.35,0.7,0.979592,1.44008,1.44008
2026-03-26_16:00_관악구,7,봉천,관악구,subway,0.4399,10,1.0,1.0,0.25,0.35,0.7,0.816327,1.410716,1.410716
2026-03-26_16:00_관악구,8,강남,강남구,subway,0.9318,3,0.0,1.0,0.25,0.35,0.7,0.959184,1.409759,1.409759
2026-03-26_16:00_관악구,9,홍대입구,마포구,subway,0.8656,4,0.0,1.0,0.25,0.35,0.7,0.938776,1.342539,1.342539
2026-03-26_16:00_관악구,10,삼성(무역센터),강남구,subway,0.7312,6,0.0,1.0,0.25,0.35,0.7,0.897959,1.206098,1.206098
2026-03-26_16:15_관악구,1,신림별빛거리 골목형상점가,관악구,market,0.4918,2,1.0,1.0,0.8,0.35,0.75,0.979592,1.52828,1.52828
2026-03-26_16:15_관악구,2,녹두S밸리 골목형상점가,관악구,market,0.4746,3,1.0,1.0,0.8,0.35,0.75,0.959184,1.510059,1.510059
2026-03-26_16:15_관악구,3,행운담길 골목형상점가,관악구,market,0.4739,4,1.0,1.0,0.8,0.35,0.75,0.938776,1.508339,1.508339
2026-03-26_16:15_관악구,4,녹두 골목형상점가,관악구,market,0.4733,5,1.0,1.0,0.8,0.35,0.75,0.918367,1.506718,1.506718
2026-03-26_16:15_관악구,5,삼성동시장,관악구,market,0.4717,6,1.0,1.0,0.8,0.35,0.75,0.897959,1.504098,1.504098
2026-03-26_16:15_관악구,6,신원시장,관악구,market,0.4713,7,1.0,1.0,0.8,0.35,0.75,0.877551,1.502678,1.502678
2026-03-26_16:15_관악구,7,조원동펭귄시장,관악구,market,0.471,8,1.0,1.0,0.8,0.35,0.75,0.857143,1.501357,1.501357
2026-03-26_16:15_관악구,8,관악신사시장,관악구,market,0.4703,9,1.0,1.0,0.8,0.35,0.75,0.836735,1.499637,1.499637
2026-03-26_16:15_관악구,9,인헌시장,관악구,market,0.4699,10,1.0,1.0,0.8,0.35,0.75,0.816327,1.498216,1.498216
2026-03-26_16:15_관악구,10,남대문시장,중구,market,0.7056,1,0.0,1.0,0.8,0.35,0.75,1.0,1.2431,1.2431
2026-03-28_12:50_성동구,1,성수,성동구,subway,0.7287,7,1.0,1.0,0.2,0.35,0.7,0.877551,1.697578,1.697578
2026-03-28_12:50_성동구,2,서울역,중구,subway,0.9642,1,0.45,1.0,0.2,0.35,0.7,1.0,1.6642,1.6642
2026-03-28_12:50_성동구,3,강남,강남구,subway,0.9318,3,0.45,1.0,0.2,0.35,0.7,0.959184,1.629759,1.629759
2026-03-28_12:50_성동구,4,잠실(송파구청),송파구,subway,0.9611,2,0.0,1.0,0.2,0.35,0.7,0.979592,1.43508,1.43508
2026-03-28_12:50_성동구,5,삼성(무역센터),강남구,subway,0.7312,6,0.45,1.0,0.2,0.35,0.7,0.897959,1.426098,1.426098
2026-03-28_12:50_성동구,6,선릉,강남구,subway,0.7238,8,0.45,1.0,0.2,0.35,0.7,0.857143,1.416657,1.416657
